2820
2680
2620
2590
2580
2890
2780
4150
3580
3690
3540
3720
3740
3760
4760
3190
3440
4080
3900
4690
5690
2270
2510
2550
2650
2590
2640
2420
3590
3490
3630
3520
3290
4380
4200
6180
5970
6550
6500
6510
7370
7610
5960
4960
5420
5700
5540
8060
8190
3370
3760
4050
3930
4060
3920
4080
